family,n_train,oracle_auc,gate_auc,cv_auc,k4_auc,oracle_K,gate_K,cv_K
s_shaped,1000,0.968586290470322,0.968586290470322,0.968586290470322,0.949947993364774,5,5,5.0
s_shaped,1000,0.989638240956024,0.981211530288257,0.941698042451061,0.989638240956024,4,5,2.0
s_shaped,500,0.647636272670419,0.645129706066291,0.638518073796123,0.647636272670419,4,1,2.0
s_shaped,500,0.940448237672814,0.923294172730174,0.623641525912928,0.917208488943624,5,1,3.0
s_shaped,300,0.614519445811379,0.593664858312229,0.614519445811379,0.51500494096843,2,1,2.0
s_shaped,1000,0.993074070070936,0.993074070070936,0.991333205232903,0.991333205232903,1,1,4.0
s_shaped,200,0.670732170732171,0.556745556745557,0.670732170732171,0.518211018211018,1,5,1.0
s_shaped,300,0.508601652799821,0.471439707273281,0.508601652799821,0.508601652799821,2,1,5.0
s_shaped,300,0.518317703989993,0.482211014176663,0.482211014176663,0.490542209250112,3,5,5.0
s_shaped,300,0.669056778535305,0.637855290954484,0.669056778535305,0.64506363629089,3,5,3.0
s_shaped,300,0.640239523952395,0.525476547654765,0.640239523952395,0.640239523952395,4,5,4.0
s_shaped,300,0.743193564388121,0.537778917850742,0.731892341109831,0.699867291506656,1,5,2.0
s_shaped,200,0.507354154849901,0.497074443874239,0.482367634716133,0.482367634716133,5,1,3.0
s_shaped,200,0.532872795855163,0.529043761393853,0.532872795855163,0.532872795855163,2,1,5.0
s_shaped,500,0.873683310482214,0.857125999173959,0.831211729374739,0.873683310482214,4,1,2.0
s_shaped,500,0.711791847167389,0.678496713986856,0.652776111104444,0.652776111104444,5,1,4.0
s_shaped,200,0.697288504230366,0.695877882146026,0.687772307587646,0.687772307587646,5,1,2.0
s_shaped,200,0.600623753919115,0.584933273651629,0.600623753919115,0.573196205605474,2,1,2.0
s_shaped,200,0.813527931917859,0.747535566231626,0.813527931917859,0.813527931917859,2,1,4.0
s_shaped,200,0.666568943711578,0.666568943711578,0.666568943711578,,1,1,1.0
s_shaped,300,0.736580270235656,0.653559950531506,0.653559950531506,0.677062487993084,1,5,5.0
s_shaped,300,0.649185290713205,0.597588036324019,0.649185290713205,0.649185290713205,2,1,3.0
s_shaped,500,0.676566492420125,0.668685364391453,0.651258208153057,0.637384039977621,2,1,5.0
s_shaped,200,0.854012619565228,0.71960484573697,0.71960484573697,0.720045540083177,3,5,5.0
s_shaped,200,0.527008414154023,0.518993362300749,0.527008414154023,0.527008414154023,4,1,4.0
s_shaped,200,0.789061122332836,0.759873615319258,0.760249843697398,0.715771233107296,5,1,2.0
s_shaped,200,0.514892206268708,0.514892206268708,0.506000986079872,0.506000986079872,1,1,4.0
s_shaped,300,0.732334775324448,0.700838688704959,0.700838688704959,0.604536020604636,3,5,5.0
s_shaped,500,0.780747668225351,0.780747668225351,0.780747668225351,0.667069590657898,5,5,5.0
s_shaped,500,0.982309289876983,0.982309289876983,0.982309289876983,0.950119771457425,5,5,5.0
s_shaped,1000,0.931392253027725,0.743664297868081,0.7617630867781,0.7617630867781,1,5,4.0
s_shaped,1000,0.968579709738512,0.968579709738512,0.960002664052023,0.89723068787626,1,1,5.0
s_shaped,200,0.751237607668616,0.751237607668616,0.751237607668616,0.608684909938972,5,5,5.0
s_shaped,200,0.616980052820475,0.592059828538457,0.465086185775672,0.616980052820475,4,5,1.0
s_shaped,500,0.708894342309477,0.708894342309477,0.609437751004016,0.667574181186899,1,1,5.0
s_shaped,1000,0.808293985261021,0.80818115625163,0.80818115625163,0.805862394743071,5,1,1.0
s_shaped,1000,0.785829090006565,0.663511192775136,0.785829090006565,0.785829090006565,2,1,2.0
s_shaped,500,0.644645850586715,0.644645850586715,0.535740505139007,0.552666322599229,5,5,2.0
s_shaped,200,0.631407438085149,0.631407438085149,0.631407438085149,0.573848659366031,1,1,1.0
s_shaped,500,0.752834418351546,0.528170127121187,0.737349901368043,0.737349901368043,2,5,4.0
s_shaped,200,0.48864959138529,0.48864959138529,,,1,1,4.0
s_shaped,300,0.711238280957024,0.711238280957024,0.694681867046676,0.694681867046676,5,5,4.0
s_shaped,300,0.496974951599226,0.489418830701291,0.491297360757772,0.496974951599226,4,1,3.0
s_shaped,500,0.938456035021889,0.929183739837398,0.929183739837398,0.911645278298937,3,1,1.0
s_shaped,500,0.750374293446062,0.557840346831916,0.543746297096924,0.543746297096924,3,1,4.0
s_shaped,500,0.951355906235637,0.951355906235637,0.928769986110986,0.904982420934259,1,1,5.0
s_shaped,300,0.757136952838619,0.757136952838619,0.757136952838619,0.741298406538366,5,5,5.0
s_shaped,1000,0.996918802803379,0.996641285042243,0.996918802803379,0.996918802803379,4,5,4.0
s_shaped,1000,0.998683039936113,0.993681393736034,0.993948588521032,0.99843485901222,5,1,3.0
s_shaped,200,0.507461916060461,0.507461916060461,0.478953467274927,0.498094424713738,1,1,5.0
s_shaped,200,0.519606754165816,0.519606754165816,0.519606754165816,0.503655971436691,1,1,1.0
